Hourly measurement data supplied by UK-air on 14/08/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"London Bexley",,"London Bloomsbury",,"London Eltham",,"London Harlington",,"London Marylebone Road",,"London N. Kensington",,"London Teddington Bushy Park",
Latitude,,51.466030,,51.522290,,51.452580,,51.488790,,51.522530,,51.521050,,51.425286,,
Longitude,,0.184806,,-0.125889,,0.070766,,-0.441614,,-0.154611,,-0.213492,,-0.345606,,
Site Type,,Suburban Background,,Urban Background,,Suburban Background,,Urban Industrial,,Urban Traffic,,Urban Background,,Urban Background,,
Zone,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,
Agglomeration,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,
Local Authority,,"Bexley",,"Camden",,"Greenwich",,"Hillingdon",,"Westminster",,"Kensington",,"Richmond",,
Date,Time,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2018-01-19,14:00:00,5.4,V ugm-3 (TEOM FDMS),5.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4.673,V ugm-3 (Ref.eq),No data,V ugm-3 (TEOM FDMS),5.094,V ugm-3 (Ref.eq),3.6,V ugm-3 (TEOM FDMS)
2018-01-19,15:00:00,6.9,V ugm-3 (TEOM FDMS),3.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4.564,V ugm-3 (Ref.eq),No data,V ugm-3 (TEOM FDMS),4.646,V ugm-3 (Ref.eq),4.3,V ugm-3 (TEOM FDMS)
2018-01-19,16:00:00,5.3,V ugm-3 (TEOM FDMS),2.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.106,V ugm-3 (Ref.eq),17.1,V ugm-3 (TEOM FDMS),5.236,V ugm-3 (Ref.eq),6.4,V ugm-3 (TEOM FDMS)
2018-01-19,17:00:00,7.1,V ugm-3 (TEOM FDMS),3.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4.598,V ugm-3 (Ref.eq),17.7,V ugm-3 (TEOM FDMS),5.448,V ugm-3 (Ref.eq),5.9,V ugm-3 (TEOM FDMS)
2018-01-19,18:00:00,6.5,V ugm-3 (TEOM FDMS),5.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.775,V ugm-3 (Ref.eq),20,V ugm-3 (TEOM FDMS),5.425,V ugm-3 (Ref.eq),7.7,V ugm-3 (TEOM FDMS)
2018-01-19,19:00:00,7.7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6.045,V ugm-3 (Ref.eq),19.7,V ugm-3 (TEOM FDMS),7.288,V ugm-3 (Ref.eq),8.3,V ugm-3 (TEOM FDMS)
2018-01-19,20:00:00,7.8,V ugm-3 (TEOM FDMS),8.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.8,V ugm-3 (Ref.eq),18,V ugm-3 (TEOM FDMS),6.792,V ugm-3 (Ref.eq),5.7,V ugm-3 (TEOM FDMS)
2018-01-19,21:00:00,8.4,V ugm-3 (TEOM FDMS),6.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.62,V ugm-3 (Ref.eq),18.9,V ugm-3 (TEOM FDMS),6.769,V ugm-3 (Ref.eq),10.5,V ugm-3 (TEOM FDMS)
2018-01-19,22:00:00,9.3,V ugm-3 (TEOM FDMS),6.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.258,V ugm-3 (Ref.eq),19,V ugm-3 (TEOM FDMS),6.533,V ugm-3 (Ref.eq),6.3,V ugm-3 (TEOM FDMS)
2018-01-19,23:00:00,8.1,V ugm-3 (TEOM FDMS),7.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.58,V ugm-3 (Ref.eq),15.7,V ugm-3 (TEOM FDMS),6.651,V ugm-3 (Ref.eq),5.7,V ugm-3 (TEOM FDMS)
2018-01-19,24:00:00,5.5,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.743,V ugm-3 (Ref.eq),15.4,V ugm-3 (TEOM FDMS),6.486,V ugm-3 (Ref.eq),6.3,V ugm-3 (TEOM FDMS)
2018-01-20,01:00:00,6.9,V ugm-3 (TEOM FDMS),5.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6.197,V ugm-3 (Ref.eq),14.3,V ugm-3 (TEOM FDMS),6.557,V ugm-3 (Ref.eq),4.4,V ugm-3 (TEOM FDMS)
2018-01-20,02:00:00,6.2,V ugm-3 (TEOM FDMS),3.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.945,V ugm-3 (Ref.eq),12.3,V ugm-3 (TEOM FDMS),6.179,V ugm-3 (Ref.eq),3.7,V ugm-3 (TEOM FDMS)
2018-01-20,03:00:00,6,V ugm-3 (TEOM FDMS),3.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.893,V ugm-3 (Ref.eq),10.1,V ugm-3 (TEOM FDMS),5.613,V ugm-3 (Ref.eq),3.5,V ugm-3 (TEOM FDMS)
2018-01-20,04:00:00,4.4,V ugm-3 (TEOM FDMS),1.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.714,V ugm-3 (Ref.eq),8.2,V ugm-3 (TEOM FDMS),5.377,V ugm-3 (Ref.eq),5.4,V ugm-3 (TEOM FDMS)
2018-01-20,05:00:00,5.3,V ugm-3 (TEOM FDMS),2.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4.797,V ugm-3 (Ref.eq),9.3,V ugm-3 (TEOM FDMS),4.976,V ugm-3 (Ref.eq),4,V ugm-3 (TEOM FDMS)
2018-01-20,06:00:00,4.6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4.53,V ugm-3 (Ref.eq),8.5,V ugm-3 (TEOM FDMS),4.575,V ugm-3 (Ref.eq),2,V ugm-3 (TEOM FDMS)
2018-01-20,07:00:00,6.9,V ugm-3 (TEOM FDMS),4.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),3.993,V ugm-3 (Ref.eq),9.8,V ugm-3 (TEOM FDMS),4.198,V ugm-3 (Ref.eq),5,V ugm-3 (TEOM FDMS)
2018-01-20,08:00:00,5.4,V ugm-3 (TEOM FDMS),1.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),2.888,V ugm-3 (Ref.eq),9.1,V ugm-3 (TEOM FDMS),2.925,V ugm-3 (Ref.eq),3.9,V ugm-3 (TEOM FDMS)
2018-01-20,09:00:00,6.5,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),2.85,V ugm-3 (Ref.eq),5.9,V ugm-3 (TEOM FDMS),2.665,V ugm-3 (Ref.eq),1.9,V ugm-3 (TEOM FDMS)
2018-01-20,10:00:00,5,V ugm-3 (TEOM FDMS),7.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4.298,V ugm-3 (Ref.eq),9.6,V ugm-3 (TEOM FDMS),2.712,V ugm-3 (Ref.eq),3.7,V ugm-3 (TEOM FDMS)
2018-01-20,11:00:00,7.3,V ugm-3 (TEOM FDMS),6.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4.436,V ugm-3 (Ref.eq),5.8,V ugm-3 (TEOM FDMS),2.948,V ugm-3 (Ref.eq),3,V ugm-3 (TEOM FDMS)
2018-01-20,12:00:00,8.5,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4.237,V ugm-3 (Ref.eq),9.9,V ugm-3 (TEOM FDMS),3.349,V ugm-3 (Ref.eq),8.5,V ugm-3 (TEOM FDMS)
2018-01-20,13:00:00,5.4,V ugm-3 (TEOM FDMS),7.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.115,V ugm-3 (Ref.eq),11.4,V ugm-3 (TEOM FDMS),4.741,V ugm-3 (Ref.eq),8.9,V ugm-3 (TEOM FDMS)
2018-01-20,14:00:00,4.6,V ugm-3 (TEOM FDMS),7.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),7.03,V ugm-3 (Ref.eq),13.5,V ugm-3 (TEOM FDMS),6.792,V ugm-3 (Ref.eq),7.6,V ugm-3 (TEOM FDMS)
2018-01-20,15:00:00,6.8,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),7.486,V ugm-3 (Ref.eq),10.6,V ugm-3 (TEOM FDMS),6.981,V ugm-3 (Ref.eq),4.5,V ugm-3 (TEOM FDMS)
2018-01-20,16:00:00,5.4,V ugm-3 (TEOM FDMS),8.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6.265,V ugm-3 (Ref.eq),9.2,V ugm-3 (TEOM FDMS),5.094,V ugm-3 (Ref.eq),5.9,V ugm-3 (TEOM FDMS)
2018-01-20,17:00:00,5.9,V ugm-3 (TEOM FDMS),6.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4.737,V ugm-3 (Ref.eq),9.1,V ugm-3 (TEOM FDMS),4.316,V ugm-3 (Ref.eq),8.5,V ugm-3 (TEOM FDMS)
2018-01-20,18:00:00,6.6,V ugm-3 (TEOM FDMS),8.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.803,V ugm-3 (Ref.eq),8.3,V ugm-3 (TEOM FDMS),6.557,V ugm-3 (Ref.eq),10.2,V ugm-3 (TEOM FDMS)
2018-01-20,19:00:00,8.3,V ugm-3 (TEOM FDMS),14.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6.753,V ugm-3 (Ref.eq),11.1,V ugm-3 (TEOM FDMS),7.146,V ugm-3 (Ref.eq),12.1,V ugm-3 (TEOM FDMS)
2018-01-20,20:00:00,8.4,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),9.456,V ugm-3 (Ref.eq),11.3,V ugm-3 (TEOM FDMS),7.689,V ugm-3 (Ref.eq),10.9,V ugm-3 (TEOM FDMS)
2018-01-20,21:00:00,10.2,V ugm-3 (TEOM FDMS),14.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),7.008,V ugm-3 (Ref.eq),8.2,V ugm-3 (TEOM FDMS),6.745,V ugm-3 (Ref.eq),9,V ugm-3 (TEOM FDMS)
2018-01-20,22:00:00,9.3,V ugm-3 (TEOM FDMS),9.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6.856,V ugm-3 (Ref.eq),8.3,V ugm-3 (TEOM FDMS),8.491,V ugm-3 (Ref.eq),9.3,V ugm-3 (TEOM FDMS)
2018-01-20,23:00:00,11.5,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),7.63,V ugm-3 (Ref.eq),12.2,V ugm-3 (TEOM FDMS),8.892,V ugm-3 (Ref.eq),11,V ugm-3 (TEOM FDMS)
2018-01-20,24:00:00,13.1,V ugm-3 (TEOM FDMS),11.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),10.163,V ugm-3 (Ref.eq),13.4,V ugm-3 (TEOM FDMS),9.717,V ugm-3 (Ref.eq),9.7,V ugm-3 (TEOM FDMS)
2018-01-21,01:00:00,15.1,V ugm-3 (TEOM FDMS),15.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),10.564,V ugm-3 (Ref.eq),17.6,V ugm-3 (TEOM FDMS),12.052,V ugm-3 (Ref.eq),13.6,V ugm-3 (TEOM FDMS)
2018-01-21,02:00:00,17.6,V ugm-3 (TEOM FDMS),14.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),11.031,V ugm-3 (Ref.eq),17.5,V ugm-3 (TEOM FDMS),14.481,V ugm-3 (Ref.eq),12.9,V ugm-3 (TEOM FDMS)
2018-01-21,03:00:00,19.6,V ugm-3 (TEOM FDMS),14.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),13.219,V ugm-3 (Ref.eq),17.5,V ugm-3 (TEOM FDMS),13.019,V ugm-3 (Ref.eq),13.8,V ugm-3 (TEOM FDMS)
2018-01-21,04:00:00,18.8,V ugm-3 (TEOM FDMS),14.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),13.809,V ugm-3 (Ref.eq),17.2,V ugm-3 (TEOM FDMS),13.373,V ugm-3 (Ref.eq),14.5,V ugm-3 (TEOM FDMS)
2018-01-21,05:00:00,18.8,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),13.769,V ugm-3 (Ref.eq),18.6,V ugm-3 (TEOM FDMS),14.245,V ugm-3 (Ref.eq),17.2,V ugm-3 (TEOM FDMS)
2018-01-21,06:00:00,16.6,V ugm-3 (TEOM FDMS),12.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),14.382,V ugm-3 (Ref.eq),18,V ugm-3 (TEOM FDMS),15.024,V ugm-3 (Ref.eq),11.7,V ugm-3 (TEOM FDMS)
2018-01-21,07:00:00,19.1,V ugm-3 (TEOM FDMS),11.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),13.691,V ugm-3 (Ref.eq),24.7,V ugm-3 (TEOM FDMS),15.991,V ugm-3 (Ref.eq),21.4,V ugm-3 (TEOM FDMS)
2018-01-21,08:00:00,19.5,V ugm-3 (TEOM FDMS),16.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),13.033,V ugm-3 (Ref.eq),24.8,V ugm-3 (TEOM FDMS),15.472,V ugm-3 (Ref.eq),13.4,V ugm-3 (TEOM FDMS)
2018-01-21,09:00:00,19.2,V ugm-3 (TEOM FDMS),19.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),13.335,V ugm-3 (Ref.eq),25.4,V ugm-3 (TEOM FDMS),13.797,V ugm-3 (Ref.eq),13.3,V ugm-3 (TEOM FDMS)
2018-01-21,10:00:00,19.8,V ugm-3 (TEOM FDMS),18.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),11.262,V ugm-3 (Ref.eq),21.3,V ugm-3 (TEOM FDMS),13.302,V ugm-3 (Ref.eq),14.4,V ugm-3 (TEOM FDMS)
2018-01-21,11:00:00,13,V ugm-3 (TEOM FDMS),6.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),10.406,V ugm-3 (Ref.eq),11.5,V ugm-3 (TEOM FDMS),8.326,V ugm-3 (Ref.eq),13.2,V ugm-3 (TEOM FDMS)
2018-01-21,12:00:00,8,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),8.573,V ugm-3 (Ref.eq),6.1,V ugm-3 (TEOM FDMS),4.552,V ugm-3 (Ref.eq),8.2,V ugm-3 (TEOM FDMS)
2018-01-21,13:00:00,8.1,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.891,V ugm-3 (Ref.eq),11.2,V ugm-3 (TEOM FDMS),4.67,V ugm-3 (Ref.eq),6,V ugm-3 (TEOM FDMS)
2018-01-21,14:00:00,10.8,V ugm-3 (TEOM FDMS),7.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.056,V ugm-3 (Ref.eq),12.2,V ugm-3 (TEOM FDMS),5.542,V ugm-3 (Ref.eq),3.7,V ugm-3 (TEOM FDMS)
2018-01-21,15:00:00,6.7,V ugm-3 (TEOM FDMS),10.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.984,V ugm-3 (Ref.eq),15.5,V ugm-3 (TEOM FDMS),6.91,V ugm-3 (Ref.eq),4.9,V ugm-3 (TEOM FDMS)
2018-01-21,16:00:00,5,V ugm-3 (TEOM FDMS),10.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.713,V ugm-3 (Ref.eq),14.8,V ugm-3 (TEOM FDMS),5.425,V ugm-3 (Ref.eq),2.4,V ugm-3 (TEOM FDMS)
2018-01-21,17:00:00,4.4,V ugm-3 (TEOM FDMS),8.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),3.975,V ugm-3 (Ref.eq),17,V ugm-3 (TEOM FDMS),3.797,V ugm-3 (Ref.eq),3.8,V ugm-3 (TEOM FDMS)
2018-01-21,18:00:00,3.7,V ugm-3 (TEOM FDMS),8.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4.786,V ugm-3 (Ref.eq),11.1,V ugm-3 (TEOM FDMS),5.472,V ugm-3 (Ref.eq),8.1,V ugm-3 (TEOM FDMS)
2018-01-21,19:00:00,4.9,V ugm-3 (TEOM FDMS),10.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6.37,V ugm-3 (Ref.eq),19,V ugm-3 (TEOM FDMS),7.524,V ugm-3 (Ref.eq),9.9,V ugm-3 (TEOM FDMS)
2018-01-21,20:00:00,11.8,V ugm-3 (TEOM FDMS),14.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),7.037,V ugm-3 (Ref.eq),28.6,V ugm-3 (TEOM FDMS),9.316,V ugm-3 (Ref.eq),13.8,V ugm-3 (TEOM FDMS)
2018-01-21,21:00:00,10.4,V ugm-3 (TEOM FDMS),12.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6.025,V ugm-3 (Ref.eq),24.1,V ugm-3 (TEOM FDMS),14.151,V ugm-3 (Ref.eq),8.2,V ugm-3 (TEOM FDMS)
2018-01-21,22:00:00,5.3,V ugm-3 (TEOM FDMS),14.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),1.676,V ugm-3 (Ref.eq),18.6,V ugm-3 (TEOM FDMS),10.33,V ugm-3 (Ref.eq),1.6,V ugm-3 (TEOM FDMS)
2018-01-21,23:00:00,4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),1.15,V ugm-3 (Ref.eq),9,V ugm-3 (TEOM FDMS),2.005,V ugm-3 (Ref.eq),0.6,V ugm-3 (TEOM FDMS)
2018-01-21,24:00:00,4.6,V ugm-3 (TEOM FDMS),6.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),1.229,V ugm-3 (Ref.eq),9.4,V ugm-3 (TEOM FDMS),1.651,V ugm-3 (Ref.eq),1,V ugm-3 (TEOM FDMS)
2018-01-22,01:00:00,3.5,V ugm-3 (TEOM FDMS),1.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),3.62,V ugm-3 (Ref.eq),4.1,V ugm-3 (TEOM FDMS),1.604,V ugm-3 (Ref.eq),0.2,V ugm-3 (TEOM FDMS)
2018-01-22,02:00:00,3.7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),3.839,V ugm-3 (Ref.eq),7.7,V ugm-3 (TEOM FDMS),2.925,V ugm-3 (Ref.eq),2.6,V ugm-3 (TEOM FDMS)
2018-01-22,03:00:00,6.4,V ugm-3 (TEOM FDMS),0.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4.034,V ugm-3 (Ref.eq),4.3,V ugm-3 (TEOM FDMS),4.033,V ugm-3 (Ref.eq),1.7,V ugm-3 (TEOM FDMS)
2018-01-22,04:00:00,8.3,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.853,V ugm-3 (Ref.eq),7.4,V ugm-3 (TEOM FDMS),4.741,V ugm-3 (Ref.eq),4.9,V ugm-3 (TEOM FDMS)
2018-01-22,05:00:00,6.2,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),7.342,V ugm-3 (Ref.eq),5.4,V ugm-3 (TEOM FDMS),5.967,V ugm-3 (Ref.eq),7.9,V ugm-3 (TEOM FDMS)
2018-01-22,06:00:00,6.4,V ugm-3 (TEOM FDMS),5.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),7.557,V ugm-3 (Ref.eq),13.3,V ugm-3 (TEOM FDMS),7.264,V ugm-3 (Ref.eq),7.1,V ugm-3 (TEOM FDMS)
2018-01-22,07:00:00,8.7,V ugm-3 (TEOM FDMS),7.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),9.321,V ugm-3 (Ref.eq),14.4,V ugm-3 (TEOM FDMS),8.326,V ugm-3 (Ref.eq),9,V ugm-3 (TEOM FDMS)
2018-01-22,08:00:00,10.5,V ugm-3 (TEOM FDMS),9.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),8.839,V ugm-3 (Ref.eq),15.6,V ugm-3 (TEOM FDMS),8.986,V ugm-3 (Ref.eq),8,V ugm-3 (TEOM FDMS)
2018-01-22,09:00:00,11.7,V ugm-3 (TEOM FDMS),8.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),8.792,V ugm-3 (Ref.eq),17.6,V ugm-3 (TEOM FDMS),8.42,V ugm-3 (Ref.eq),7.5,V ugm-3 (TEOM FDMS)
2018-01-22,10:00:00,8.9,V ugm-3 (TEOM FDMS),9.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),9.2,V ugm-3 (Ref.eq),14.6,V ugm-3 (TEOM FDMS),10.542,V ugm-3 (Ref.eq),9.2,V ugm-3 (TEOM FDMS)
2018-01-22,11:00:00,11.5,V ugm-3 (TEOM FDMS),7.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),9.788,V ugm-3 (Ref.eq),12.4,V ugm-3 (TEOM FDMS),10.354,V ugm-3 (Ref.eq),9.7,V ugm-3 (TEOM FDMS)
2018-01-22,12:00:00,11.3,V ugm-3 (TEOM FDMS),9.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),9.199,V ugm-3 (Ref.eq),13.2,V ugm-3 (TEOM FDMS),9.222,V ugm-3 (Ref.eq),11.7,V ugm-3 (TEOM FDMS)
2018-01-22,13:00:00,10.2,V ugm-3 (TEOM FDMS),8.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),7.649,V ugm-3 (Ref.eq),15,V ugm-3 (TEOM FDMS),8.255,V ugm-3 (Ref.eq),10.6,V ugm-3 (TEOM FDMS)
2018-01-22,14:00:00,9.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),8.196,V ugm-3 (Ref.eq),12.3,V ugm-3 (TEOM FDMS),6.085,V ugm-3 (Ref.eq),6.8,V ugm-3 (TEOM FDMS)
2018-01-22,15:00:00,4.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6.751,V ugm-3 (Ref.eq),12.3,V ugm-3 (TEOM FDMS),5.071,V ugm-3 (Ref.eq),5,V ugm-3 (TEOM FDMS)
2018-01-22,16:00:00,6.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.26,V ugm-3 (Ref.eq),12.4,V ugm-3 (TEOM FDMS),5.542,V ugm-3 (Ref.eq),4.2,V ugm-3 (TEOM FDMS)
2018-01-22,17:00:00,7.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4.742,V ugm-3 (Ref.eq),10.3,V ugm-3 (TEOM FDMS),4.552,V ugm-3 (Ref.eq),6.7,V ugm-3 (TEOM FDMS)
2018-01-22,18:00:00,5.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.608,V ugm-3 (Ref.eq),12.1,V ugm-3 (TEOM FDMS),4.505,V ugm-3 (Ref.eq),6.1,V ugm-3 (TEOM FDMS)
2018-01-22,19:00:00,5.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6.272,V ugm-3 (Ref.eq),13.2,V ugm-3 (TEOM FDMS),4.741,V ugm-3 (Ref.eq),7.9,V ugm-3 (TEOM FDMS)
2018-01-22,20:00:00,8.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5.109,V ugm-3 (Ref.eq),16.4,V ugm-3 (TEOM FDMS),6.321,V ugm-3 (Ref.eq),14,V ugm-3 (TEOM FDMS)
2018-01-22,21:00:00,9.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),7.03,V ugm-3 (Ref.eq),18.4,V ugm-3 (TEOM FDMS),6.627,V ugm-3 (Ref.eq),8.7,V ugm-3 (TEOM FDMS)
2018-01-22,22:00:00,6.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),7.02,V ugm-3 (Ref.eq),14.1,V ugm-3 (TEOM FDMS),9.245,V ugm-3 (Ref.eq),8,V ugm-3 (TEOM FDMS)
2018-01-22,23:00:00,7.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6.213,V ugm-3 (Ref.eq),15.6,V ugm-3 (TEOM FDMS),7.594,V ugm-3 (Ref.eq),6,V ugm-3 (TEOM FDMS)
2018-01-22,24:00:00,8.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4.925,V ugm-3 (Ref.eq),9.7,V ugm-3 (TEOM FDMS),5.33,V ugm-3 (Ref.eq),4.7,V ugm-3 (TEOM FDMS)
2018-01-23,01:00:00,7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4.315,V ugm-3 (Ref.eq),6.8,V ugm-3 (TEOM FDMS),4.104,V ugm-3 (Ref.eq),3.7,V ugm-3 (TEOM FDMS)
2018-01-23,02:00:00,4.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (Ref.eq),5.3,V ugm-3 (TEOM FDMS),3.443,V ugm-3 (Ref.eq),5.2,V ugm-3 (TEOM FDMS)
2018-01-23,03:00:00,5.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),2.819,V ugm-3 (Ref.eq),6.3,V ugm-3 (TEOM FDMS),2.736,V ugm-3 (Ref.eq),5.7,V ugm-3 (TEOM FDMS)
